Date, Close/Last, Volume, Open, High, Low
04/21/2020, $7.24, 516360, $7.47, $7.7199, $7.15
04/20/2020, $7.47, 622594, $7.45, $7.95, $7.31
04/17/2020, $7.56, 584366, $7.72, $7.95, $7.35
04/16/2020, $7.43, 822499, $7.88, $7.88, $7.07
04/15/2020, $7.71, 760209, $7.595, $7.9, $7.16
04/14/2020, $7.61, 1224405, $8, $8.06, $7.34
04/13/2020, $7.66, 2598588, $7.7, $8.11, $7.2
04/09/2020, $7.11, 2886390, $6.49, $7.47, $6.429
04/08/2020, $5.63, 694119, $5.44, $5.66, $5.185
04/07/2020, $5.1, 435063, $5.09, $5.1091, $4.78
04/06/2020, $4.86, 389643, $4.55, $4.89, $4.55
04/03/2020, $4.37, 395266, $4.57, $4.8701, $4.21
04/02/2020, $4.56, 404823, $4.66, $4.86, $4.4405
04/01/2020, $4.55, 850612, $5.25, $5.25, $4.5
03/31/2020, $5.37, 404678, $5.36, $5.63, $5.17
03/30/2020, $5.31, 479376, $5.35, $5.78, $5.2
03/27/2020, $5.34, 626702, $4.94, $5.65, $4.7901
03/26/2020, $5.06, 489691, $4.5, $5.08, $4.46
03/25/2020, $4.57, 562600, $4.53, $4.8395, $4.395
03/24/2020, $4.53, 687014, $4.41, $4.71, $4.195
03/23/2020, $4.15, 603933, $4.43, $4.54, $4.01
03/20/2020, $4.54, 1088209, $4.87, $5.1597, $4.2322
03/19/2020, $4.71, 542378, $4.31, $5, $4.27
03/18/2020, $4.37, 779940, $4.9, $4.9, $4.27
03/17/2020, $4.78, 1345844, $4.46, $5, $4.4452
03/16/2020, $4.32, 776899, $3.91, $4.38, $3.76
03/13/2020, $4.56, 1075141, $4.65, $4.8211, $3.92
03/12/2020, $4.43, 832529, $4.95, $5.07, $4.39
03/11/2020, $5.31, 394343, $5.51, $5.71, $5.1
03/10/2020, $5.62, 656242, $5.68, $5.9, $5.1618
03/09/2020, $5.55, 685177, $5.91, $6, $5.52
03/06/2020, $6.13, 509225, $6.48, $6.52, $6.04
03/05/2020, $6.6, 442568, $6.51, $6.6743, $6.32
03/04/2020, $6.7, 959201, $6.97, $6.9765, $6.43
03/03/2020, $6.83, 501970, $7.14, $7.3, $6.82
03/02/2020, $7.05, 534469, $7.34, $7.59, $6.87
02/28/2020, $7.24, 745040, $6.62, $7.28, $6.46
02/27/2020, $6.9, 779992, $7.02, $7.2663, $6.8
02/26/2020, $7.2, 413435, $7.23, $7.24, $7.03
02/25/2020, $7.17, 775150, $7.62, $7.62, $7
02/24/2020, $7.57, 387478, $7.67, $7.8, $7.5
02/21/2020, $7.995, 321357, $8.18, $8.2, $7.8602
02/20/2020, $8.21, 260136, $8.16, $8.36, $8.14
02/19/2020, $8.15, 439154, $7.88, $8.26, $7.83
02/18/2020, $7.81, 234030, $7.74, $7.94, $7.72
02/14/2020, $7.82, 251556, $7.64, $7.84, $7.58
02/13/2020, $7.62, 176523, $7.53, $7.67, $7.4348
02/12/2020, $7.59, 219352, $7.6, $7.8, $7.52
02/11/2020, $7.55, 285377, $7.5, $7.65, $7.4
02/10/2020, $7.355, 354174, $7.25, $7.4, $7.16
02/07/2020, $7.25, 301213, $7.37, $7.54, $7.23
02/06/2020, $7.45, 240480, $7.57, $7.6214, $7.3
02/05/2020, $7.59, 371751, $7.55, $7.7, $7.23
02/04/2020, $7.48, 501715, $7.22, $7.742, $7.07
02/03/2020, $7.11, 837864, $7.5, $7.5686, $7.035
01/31/2020, $7.35, 517493, $7.65, $7.6579, $7.1276
01/30/2020, $7.6, 608615, $7.85, $7.905, $7.39
01/29/2020, $7.9, 739981, $8.32, $8.32, $7.53
01/28/2020, $8.28, 348190, $8.26, $8.35, $8.12
01/27/2020, $8.185, 481939, $8.49, $8.5, $8.16
01/24/2020, $8.6, 692965, $8.74, $8.78, $8.34
01/23/2020, $8.61, 1028663, $8.72, $8.78, $8.36
01/22/2020, $8.12, 333716, $8.32, $8.42, $8
01/21/2020, $8.32, 413036, $8.85, $8.9696, $8.2
01/17/2020, $8.87, 240441, $8.89, $8.93, $8.6667
01/16/2020, $8.83, 243948, $8.94, $8.9416, $8.75
01/15/2020, $8.865, 590411, $9.07, $9.25, $8.8
01/14/2020, $8.96, 508544, $8.87, $9.0226, $8.6
01/13/2020, $8.73, 273415, $8.75, $8.88, $8.65
01/10/2020, $8.7, 508882, $8.82, $8.8863, $8.65
01/09/2020, $8.71, 333235, $8.59, $8.73, $8.57
01/08/2020, $8.54, 328305, $8.71, $8.75, $8.43
01/07/2020, $8.69, 553669, $8.15, $8.74, $8.12
01/06/2020, $8.13, 150714, $8.11, $8.25, $8.048
01/03/2020, $8.245, 142691, $8.02, $8.48, $8.02
01/02/2020, $8.15, 170135, $8.08, $8.175, $7.9
12/31/2019, $8, 174956, $7.93, $8.1, $7.9
12/30/2019, $7.91, 170588, $7.88, $7.96, $7.6305
12/27/2019, $7.87, 331033, $7.86, $8.01, $7.65
12/26/2019, $7.855, 171627, $7.88, $7.89, $7.65
12/24/2019, $7.88, 117725, $7.88, $7.91, $7.6502
12/23/2019, $7.89, 212529, $8.04, $8.15, $7.81
12/20/2019, $7.98, 261518, $8.2, $8.2, $7.89
12/19/2019, $8.19, 179426, $8.06, $8.21, $7.9
12/18/2019, $8.09, 172336, $8.23, $8.25, $8.01
