Date, Close/Last, Volume, Open, High, Low
04/14/2020, $1.79, 14911, $1.7, $1.79, $1.7
04/13/2020, $1.75, 26729, $1.72, $1.75, $1.65
04/09/2020, $1.72, 15716, $1.75, $1.77, $1.71
04/08/2020, $1.75, 6210, $1.649, $1.75, $1.625
04/07/2020, $1.74, 597, $1.75, $1.75, $1.74
04/06/2020, $1.6, 13401, $1.77, $1.77, $1.53
04/03/2020, $1.66, 25928, $1.68, $1.69, $1.62
04/02/2020, $1.56, 8743, $1.61, $1.63, $1.54
04/01/2020, $1.64, 6352, $1.63, $1.73, $1.63
03/31/2020, $1.74, 6899, $1.75, $1.76, $1.74
03/30/2020, $1.75, 9911, $1.83, $1.83, $1.72
03/27/2020, $1.7648, 11700, $1.75, $1.81, $1.72
03/26/2020, $1.74, 760, $1.71, $1.7499, $1.71
03/25/2020, $1.75, 4966, $1.73, $1.8432, $1.69
03/24/2020, $1.61, 3836, $1.5301, $1.79, $1.5301
03/23/2020, $1.63, 5347, $1.99, $1.99, $1.4527
03/20/2020, $1.86, 5010, $1.76, $1.98, $1.76
03/19/2020, $1.61, 5021, $1.2, $1.78, $1.2
03/18/2020, $1.23, 28404, $1.67, $1.67, $0.9615
03/17/2020, $1.61, 10467, $1.79, $1.8, $1.61
03/16/2020, $1.88, 16994, $2.12, $2.12, $1.53
03/13/2020, $2.25, 10118, $2.05, $2.25, $1.87
03/12/2020, $1.97, 13628, $2.2, $2.2, $1.82
03/11/2020, $2.21, 18793, $2.304, $2.47, $2.17
03/10/2020, $2.29, 2586, $2.5, $2.5, $2.29
03/09/2020, $2.45, 25669, $2.46, $2.64, $2.28
03/06/2020, $2.64, 1280, $2.612, $2.65, $2.46
03/05/2020, $2.48, 2687, $2.63, $2.63, $2.48
03/04/2020, $2.57, 1332, $2.72, $2.72, $2.56
03/03/2020, $2.8, 1899, $2.57, $2.8, $2.57
03/02/2020, $2.5721, 1046, $2.52, $2.58, $2.52
02/28/2020, $2.54, 4761, $2.54, $2.57, $2.45
02/27/2020, $2.6, 11742, $2.553, $2.6, $2.5
02/26/2020, $2.63, 2924, $2.78, $2.79, $2.63
02/25/2020, $2.74, 23787, $2.63, $2.75, $2.58
02/24/2020, $2.79, 3482, $2.8, $2.8, $2.68
02/21/2020, $2.82, 3602, $2.68, $2.82, $2.68
02/20/2020, $2.75, 3231, $2.87, $2.87, $2.75
02/19/2020, $2.85, 5680, $2.67, $2.85, $2.6326
02/18/2020, $2.62, 36295, $2.92, $2.92, $2.62
02/14/2020, $2.92, 1801, $2.92, $3, $2.92
02/13/2020, $2.96, 9070, $3.05, $3.066, $2.71
02/12/2020, $3.15, 11404, $3.1, $3.15, $3.06
02/11/2020, $3.13, 4467, $3.1, $3.15, $3.061
02/10/2020, $3.1, 2076, $3.14, $3.14, $3.0496
02/07/2020, $3.08, 4219, $3.09, $3.09, $2.9801
02/06/2020, $3.08, 11400, $3.13, $3.17, $3.05
02/05/2020, $3.08, 29225, $2.93, $3.12, $2.905
02/04/2020, $2.88, 4095, $2.81, $2.92, $2.81
02/03/2020, $2.82, 728, $2.89, $2.89, $2.76
01/31/2020, $2.825, 2390, $2.8428, $2.8428, $2.77
01/30/2020, $2.89, 5559, $2.85, $2.9, $2.79
01/29/2020, $2.8, 2016, $2.66, $2.8, $2.66
01/28/2020, $2.68, 1821, $2.65, $2.68, $2.65
01/27/2020, $2.62, 4779, $2.65, $2.66, $2.55
01/24/2020, $2.67, 2149, $2.52, $2.67, $2.52
01/23/2020, $2.53, 1496, $2.6707, $2.6707, $2.53
01/22/2020, $2.75, 10599, $2.75, $2.77, $2.64
01/21/2020, $2.79, 21951, $2.76, $2.79, $2.71
01/17/2020, $2.82, 8386, $2.86, $2.86, $2.78
01/16/2020, $2.85, 4279, $2.8035, $2.85, $2.8035
01/15/2020, $2.77, 13600, $2.83, $2.88, $2.77
01/14/2020, $2.83, 16885, $2.84, $2.87, $2.83
01/13/2020, $2.84, 17694, $2.81, $2.85, $2.78
01/10/2020, $2.74, 6425, $2.75, $2.81, $2.74
01/09/2020, $2.76, 3842, $2.82, $2.83, $2.745
01/08/2020, $2.855, 6940, $2.89, $2.89, $2.845
01/07/2020, $2.87, 17878, $2.83, $2.87, $2.78
01/06/2020, $2.83, 4907, $2.84, $2.84, $2.7
01/03/2020, $2.85, 8974, $2.8, $2.86, $2.8
01/02/2020, $2.86, 11009, $2.78, $2.86, $2.78
12/31/2019, $2.78, 106864, $2.85, $2.85, $2.62
12/30/2019, $2.83, 1488, $2.86, $2.86, $2.8244
12/27/2019, $2.88, 27916, $2.7, $2.91, $2.7
12/26/2019, $2.83, 726, $2.83, $2.83, $2.83
12/24/2019, $2.85, 9566, $2.94, $2.95, $2.85
12/23/2019, $2.9, 23385, $2.92, $2.95, $2.9
12/20/2019, $2.9, 18585, $2.9, $2.97, $2.9
12/19/2019, $2.97, 31753, $2.95, $3, $2.92
12/18/2019, $2.88, 16623, $2.59, $2.95, $2.59
