Date, Close/Last, Volume, Open, High, Low
05/01/2020, $1.68, 48705, $1.52, $1.71, $1.52
04/30/2020, $1.74, 85225, $1.66, $1.7582, $1.66
04/29/2020, $1.76, 67279, $1.79, $1.79, $1.73
04/28/2020, $1.75, 30077, $1.79, $1.79, $1.6784
04/27/2020, $1.79, 28017, $1.69, $1.79, $1.65
04/24/2020, $1.72, 8832, $1.74, $1.75, $1.695
04/23/2020, $1.73, 8562, $1.72, $1.75, $1.6416
04/22/2020, $1.68, 54653, $1.68, $1.71, $1.64
04/21/2020, $1.64, 23495, $1.68, $1.68, $1.6003
04/20/2020, $1.65, 20253, $1.67, $1.67, $1.5779
04/17/2020, $1.6633, 58884, $1.62, $1.7345, $1.6197
04/16/2020, $1.58, 30957, $1.54, $1.62, $1.54
04/15/2020, $1.57, 46015, $1.51, $1.6, $1.51
04/14/2020, $1.58, 76030, $1.49, $1.58, $1.4827
04/13/2020, $1.48, 29010, $1.49, $1.49, $1.4537
04/09/2020, $1.45, 58351, $1.42, $1.47, $1.4
04/08/2020, $1.43, 116848, $1.3684, $1.43, $1.3094
04/07/2020, $1.33, 40039, $1.38, $1.38, $1.28
04/06/2020, $1.33, 65780, $1.32, $1.4, $1.3118
04/03/2020, $1.3, 209999, $1.54, $1.54, $1.25
04/02/2020, $1.59, 108677, $1.58, $1.77, $1.524
04/01/2020, $1.59, 60128, $1.5944, $1.6299, $1.5325
03/31/2020, $1.67, 88074, $1.65, $1.72, $1.58
03/30/2020, $1.65, 77107, $1.51, $1.76, $1.5
03/27/2020, $1.57, 90840, $1.46, $1.68, $1.3
03/26/2020, $1.49, 29655, $1.53, $1.57, $1.46
03/25/2020, $1.45, 41735, $1.44, $1.58, $1.44
03/24/2020, $1.43, 81649, $1.3, $1.4321, $1.3
03/23/2020, $1.22, 21756, $1.21, $1.32, $1.16
03/20/2020, $1.23, 71658, $1.27, $1.325, $1.19
03/19/2020, $1.2749, 94277, $1.11, $1.2749, $1.1
03/18/2020, $1.14, 60442, $1.25, $1.25, $1.14
03/17/2020, $1.25, 47210, $1.3, $1.3, $1.1208
03/16/2020, $1.22, 58274, $1.41, $1.41, $1.22
03/13/2020, $1.38, 96075, $1.55, $1.6, $1.38
03/12/2020, $1.44, 108111, $1.58, $1.83, $1.36
03/11/2020, $1.65, 68111, $1.671, $1.71, $1.61
03/10/2020, $1.65, 66079, $1.61, $1.8049, $1.61
03/09/2020, $1.64, 82181, $1.61, $1.79, $1.6
03/06/2020, $1.8, 162095, $2.02, $2.02, $1.8
03/05/2020, $2.02, 13713, $2.02, $2.06, $2
03/04/2020, $2.02, 55181, $2.14, $2.14, $2.02
03/03/2020, $2.11, 95791, $2.24, $2.24, $2.07
03/02/2020, $2.15, 119343, $2.1, $2.17, $2.1
02/28/2020, $2.1, 89566, $2.03, $2.105, $2.03
02/27/2020, $2.12, 74076, $2.06, $2.14, $2.01
02/26/2020, $2.09, 86537, $2.09, $2.19, $2.06
02/25/2020, $2.12, 109505, $2.14, $2.27, $2.0601
02/24/2020, $2.17, 135473, $2.17, $2.181, $2.1
02/21/2020, $2.26, 61171, $2.39, $2.47, $2.24
02/20/2020, $2.39, 199267, $2.35, $2.39, $2.25
02/19/2020, $2.41, 216064, $2.72, $2.78, $2.36
02/18/2020, $2.67, 315755, $2.47, $2.69, $2.47
02/14/2020, $2.42, 168570, $2.35, $2.44, $2.23
02/13/2020, $2.4321, 158509, $2.39, $2.45, $2.38
02/12/2020, $2.4, 326662, $2.23, $2.42, $2.18
