Date, Close/Last, Volume, Open, High, Low
05/01/2020, $18.4, 4445, $18.43, $18.55, $18.4
04/30/2020, $18.44, 2780, $18.19, $18.44, $18.19
04/29/2020, $18.25, 2918, $17.81, $18.25, $17.81
04/28/2020, $17.69, 2453, $17.3, $17.69, $17.3
04/27/2020, $17.19, 2920, $16.8, $17.2, $16.8
04/24/2020, $16.82, 2520, $16.84, $16.93, $16.82
04/23/2020, $16.92, 2585, $16.91, $16.96, $16.88
04/22/2020, $16.94, 2631, $16.48, $16.94, $16.48
04/21/2020, $16.45, 2879, $16.51, $16.56, $16.43
04/20/2020, $16.43, 2860, $15.5, $16.43, $15.5
04/17/2020, $15.48, 4612, $15.34, $15.48, $15.27
04/16/2020, $15.35, 5015, $15.21, $15.37, $15.02
04/15/2020, $15.18, 3647, $15.2, $15.28, $15.18
04/14/2020, $15.26, 3144, $15.15, $15.26, $15.15
04/13/2020, $15.0958, 2984, $15.06, $15.18, $15.03
04/09/2020, $15.11, 2806, $15.25, $15.26, $15.02
04/08/2020, $15.18, 2368, $15.05, $15.18, $14.9
04/07/2020, $14.87, 4320, $15.49, $15.49, $14.87
04/06/2020, $15.42, 2830, $15.41, $15.43, $15.37
04/03/2020, $15.35, 2624, $15.37, $15.37, $15.33
04/02/2020, $15.35, 2640, $15.31, $15.45, $15.23
04/01/2020, $15.29, 2681, $15.21, $15.41, $15.21
03/31/2020, $15.44, 2839, $15.25, $15.44, $15.25
03/30/2020, $15.24, 3224, $15.15, $15.24, $15.03
03/27/2020, $15.1, 3534, $14.77, $15.18, $14.7
03/26/2020, $14.86, 2721, $15.77, $15.79, $14.86
03/25/2020, $15.67, 3485, $15.8, $15.84, $15.62
03/24/2020, $15.56, 2488, $14.92, $15.56, $14.85
03/23/2020, $14.5449, 2715, $14.71, $14.79, $14.5449
03/20/2020, $14.7, 2852, $14.8, $14.8, $14.322
03/19/2020, $14.79, 3543, $14.87, $14.87, $14.78
03/18/2020, $14.92, 2666, $14.82, $14.92, $14.77
03/17/2020, $14.82, 2889, $15.01, $15.01, $14.82
03/16/2020, $14.97, 1847, $15.1, $15.1, $14.97
03/13/2020, $15.03, 2089, $15.13, $15.13, $14.89
03/12/2020, $14.8, 6957, $15.55, $15.64, $14.8
03/11/2020, $16.72, 2332, $15.66, $16.72, $15.66
03/10/2020, $15.75, 1316, $15.54, $15.75, $15.54
03/09/2020, $15.1755, 3705, $15.2, $15.3, $15.1077
03/06/2020, $15.25, 19864, $15.2, $15.58, $14.49
03/05/2020, $15.15, 2913, $15.16, $15.2, $15.15
03/04/2020, $15.25, 3664, $15.24, $15.25, $15.1563
03/03/2020, $15.21, 3097, $15.22, $15.23, $15.18
03/02/2020, $15.22, 2011, $15.32, $15.32, $15.22
02/28/2020, $15.15, 2535, $15.11, $15.15, $15.02
02/27/2020, $15.18, 2709, $15.21, $15.23, $15.18
02/26/2020, $15.26, 2806, $15.29, $15.29, $15.26
02/25/2020, $15.26, 3804, $15.31, $15.33, $15.26
02/24/2020, $15.38, 2585, $15.34, $15.38, $15.26
02/21/2020, $15.4, 1531, $15.45, $15.45, $15.31
02/20/2020, $15.335, 942, $15.66, $15.66, $15.335
02/19/2020, $15.68, 2805, $15.1, $15.68, $15.1
02/18/2020, $15.12, 3509, $15.17, $15.17, $14.629
02/14/2020, $15.17, 3407, $15.2, $15.22, $15.17
02/13/2020, $15.2, 3031, $15.24, $15.26, $15.15
02/12/2020, $15.116, 3057, $15.29, $15.34, $14.95
02/11/2020, $15.31, 4287, $15.25, $15.41, $15.25
02/10/2020, $15.42, 4139, $15.34, $15.69, $15.28
02/07/2020, $15.5074, 4410, $15.33, $15.58, $15.29
02/06/2020, $15.42, 5103, $15.21, $15.45, $15.17
02/05/2020, $15.24, 3712, $15.37, $15.3795, $15.24
02/04/2020, $15.37, 3195, $15.37, $15.43, $15.37
02/03/2020, $15.4883, 3405, $15.36, $15.71, $15.26
01/31/2020, $15.35, 788, $15.33, $15.35, $14.6766
01/30/2020, $15.26, 216, $15.32, $15.32, $15.26
01/29/2020, $15.5099, 2805, $15.27, $15.64, $15.27
01/28/2020, $15.57, 4214, $15.25, $15.57, $15.1768
01/27/2020, $15.42, 3315, $15.19, $15.42, $15.18
01/24/2020, $15.3899, 3161, $15.27, $15.39, $15.146
01/23/2020, $15.38, 1092, $15.38, $15.38, $15.38
01/22/2020, $15.78, 8575, $15.16, $15.84, $14.9
01/21/2020, $15.35, 4208, $15.44, $15.49, $15.005
01/17/2020, $15.4573, 2865, $14.93, $15.4573, $14.86
01/16/2020, $14.8379, 4880, $15.0875, $15.093, $14.7759
01/15/2020, $15.44, 3123, $15.05, $15.44, $14.78
01/14/2020, $15.2304, 635, $15.35, $15.35, $15.2304
01/13/2020, $15.37, 2325, $16.26, $16.27, $15.37
01/10/2020, $16.38, 801, $16.45, $16.5, $16.38
01/09/2020, $16.4, 8550, $16.86, $17.55, $16.01
01/08/2020, $16.92, 6843, $16.42, $17.04, $16.42
01/07/2020, $16.6944, 756, $16.3186, $16.6944, $16.3186
01/06/2020, $16.2659, 2669, $16.24, $16.83, $16.155
01/03/2020, $16.16, 1909, $16.5, $16.5, $16.14
01/02/2020, $16.14, 3126, $17.55, $17.55, $16.14
12/31/2019, $16.9348, 2290, $16.9, $17.08, $16.9
12/30/2019, $16.2784, 39481, $15.1789, $16.94, $14.607
12/27/2019, $14.8873, 1065, $14.63, $14.89, $14.63
12/26/2019, $14.84, 9972, $14.97, $15.51, $14.68
12/24/2019, $14.81, 13781, $15.04, $15.2048, $14.6
12/23/2019, $15.15, 6884, $15.21, $15.98, $15.15
12/20/2019, $15.25, 8761, $15.07, $15.25, $14.59
12/19/2019, $15.3127, 4849, $15.67, $15.67, $14.635
12/18/2019, $15.3, 6262, $14.2549, $15.3, $14.2549
