Date, Close/Last, Volume, Open, High, Low
04/17/2020, $27.04, 46900, $26.83, $27.835, $26.25
04/16/2020, $25.54, 54627, $26.02, $26.255, $24.36
04/15/2020, $26.01, 83106, $26.1, $26.26, $24.5
04/14/2020, $26.93, 56349, $28.41, $29.15, $26.82
04/13/2020, $26.84, 47030, $28.82, $29.4994, $26.32
04/09/2020, $28.41, 62677, $27.94, $29.26, $27.94
04/08/2020, $27.15, 55448, $25.44, $27.54, $25.43
04/07/2020, $24.85, 37025, $24.54, $25.55, $24.12
04/06/2020, $23.82, 43502, $21.69, $24.12, $21.69
04/03/2020, $20.68, 49325, $22.7, $22.7, $19.76
04/02/2020, $21.21, 33186, $21.67, $23.095, $20.8
04/01/2020, $21.57, 129596, $23.07, $23.68, $20.68
03/31/2020, $23.7, 78124, $24.7, $26, $23.21
03/30/2020, $24.84, 31668, $24.8, $25.58, $23.97
03/27/2020, $24.64, 33033, $26.63, $27.1578, $23.7171
03/26/2020, $27.79, 44045, $26.62, $28.75, $26.16
03/25/2020, $26.31, 45981, $23.82, $27.77, $23.31
03/24/2020, $23.65, 59093, $23, $24.37, $22.03
03/23/2020, $20.84, 87816, $20.8, $23.79, $19.64
03/20/2020, $21.48, 103375, $20.25, $23.165, $20.25
03/19/2020, $20, 84526, $19.82, $21.72, $19
03/18/2020, $20.01, 43816, $25.87, $26.45, $19.765
03/17/2020, $27.84, 43948, $25.18, $28.16, $23.725
03/16/2020, $24.09, 95164, $29.37, $30.44, $23.34
03/13/2020, $32.61, 74243, $33.79, $34.5, $29.88
03/12/2020, $32.07, 116500, $33.5, $33.5, $28.4259
03/11/2020, $31.76, 36036, $32.79, $33.38, $30.9
03/10/2020, $33.82, 101219, $34.1, $34.535, $31.9349
03/09/2020, $33.17, 62033, $35.95, $36.21, $32.33
03/06/2020, $37.29, 47498, $36.26, $38.395, $36.26
03/05/2020, $37.5, 48596, $37.5, $38.1275, $36.99
03/04/2020, $38.15, 49582, $38.41, $38.41, $37.6
03/03/2020, $37.94, 25197, $39.22, $39.87, $37.5
03/02/2020, $39.4, 32600, $38.95, $39.47, $38.27
02/28/2020, $38.54, 52803, $40.04, $40.585, $37.63
02/27/2020, $40.8, 41445, $43.3, $43.3, $40.8
02/26/2020, $43.75, 33817, $45.46, $45.675, $43.48
02/25/2020, $45.23, 40132, $46.5, $47.2012, $45.16
02/24/2020, $46.43, 42490, $45.67, $46.74, $45
02/21/2020, $46.8, 33617, $46.74, $47.05, $45.845
02/20/2020, $46.74, 46113, $45.07, $46.74, $45.06
02/19/2020, $45.31, 33298, $44.7, $45.44, $44.7
02/18/2020, $44.61, 28170, $45.59, $45.98, $44.56
02/14/2020, $45.68, 29647, $46.45, $46.54, $45.59
02/13/2020, $46.78, 15817, $46.43, $46.97, $45.789
02/12/2020, $46.59, 26980, $45.895, $46.84, $45.895
02/11/2020, $46.09, 13814, $46.11, $46.52, $45.9838
02/10/2020, $45.69, 23456, $44.32, $46.02, $44.32
02/07/2020, $45.04, 38495, $45.25, $45.95, $44.43
02/06/2020, $45.41, 27826, $46.5, $46.5, $45.37
02/05/2020, $46.35, 115388, $46.52, $46.83, $46.1
02/04/2020, $45.94, 45807, $46.39, $46.84, $45.82
02/03/2020, $45.81, 25916, $46.13, $46.61, $45.71
01/31/2020, $45.84, 73287, $46.41, $47.34, $45.53
01/30/2020, $46.14, 41863, $46.02, $47.17, $45.83
01/29/2020, $46.24, 28429, $47.33, $47.78, $46.07
01/28/2020, $47.19, 33841, $47.35, $48.03, $46.97
01/27/2020, $47.29, 30222, $47.2, $48.05, $46.62
01/24/2020, $47.95, 26777, $48.76, $48.76, $47.54
01/23/2020, $48.57, 28618, $48.01, $48.93, $47.2
01/22/2020, $48.08, 55278, $48.79, $49.72, $47.88
01/21/2020, $48.95, 54382, $49.28, $49.31, $48.76
01/17/2020, $49.42, 29196, $49.72, $49.85, $49.2
01/16/2020, $49.72, 26522, $48.83, $49.98, $48.83
01/15/2020, $48.42, 36161, $47.4772, $48.59, $47.4772
01/14/2020, $48.17, 46519, $48.35, $49.26, $48.14
01/13/2020, $48.35, 37566, $48, $48.48, $47.89
01/10/2020, $47.97, 42095, $47.82, $48.32, $47.39
01/09/2020, $47.9, 18325, $47.88, $47.95, $47.31
01/08/2020, $47.68, 25894, $47.9, $48.27, $47.37
01/07/2020, $47.93, 24789, $47.53, $48.21, $46.61
01/06/2020, $47.69, 13408, $47.01, $47.86, $46.5545
01/03/2020, $47.37, 31504, $46.92, $47.55, $46.7234
01/02/2020, $47.51, 47539, $48.57, $48.57, $46.5734
12/31/2019, $48.5, 46146, $47.2, $48.99, $46.82
12/30/2019, $47.08, 47358, $47.23, $48.01, $47.02
12/27/2019, $47.18, 22830, $46.53, $47.5, $46.519
12/26/2019, $47.21, 32235, $47, $47.45, $46.54
12/24/2019, $47.16, 12204, $47.06, $47.24, $46.79
12/23/2019, $47.17, 30061, $46.68, $47.21, $46.0401
12/20/2019, $46.74, 32653, $46.99, $47, $46.23
12/19/2019, $46.81, 41291, $46.73, $46.91, $46.25
12/18/2019, $47.29, 34211, $47.23, $47.37, $46.55
