Date, Close/Last, Volume, Open, High, Low
04/24/2020, $30.15, 121590, $30.26, $30.37, $29.8
04/23/2020, $30.06, 146849, $30.19, $31, $30.02
04/22/2020, $30.07, 201055, $30.49, $30.52, $29.7
04/21/2020, $29.77, 254465, $30.26, $30.3, $28.78
04/20/2020, $30.83, 296677, $30.05, $31.03, $29.87
04/17/2020, $30.51, 321395, $29.24, $30.73, $29.09
04/16/2020, $29.02, 217352, $28.42, $29.31, $28.17
04/15/2020, $28.31, 204081, $28, $28.515, $27.62
04/14/2020, $28.81, 214800, $28.72, $29.375, $28.2
04/13/2020, $28.17, 156951, $28.08, $28.31, $27.57
04/09/2020, $28.34, 220547, $27.32, $28.405, $26.945
04/08/2020, $27.01, 217195, $25.97, $27.44, $25.45
04/07/2020, $25.7, 424023, $26.08, $26.7, $25.61
04/06/2020, $25.31, 725393, $24.64, $25.65, $24.38
04/03/2020, $23.49, 344049, $23.44, $24.1518, $23.22
04/02/2020, $23.44, 340773, $23.57, $24.58, $23.04
04/01/2020, $23.57, 352834, $25.93, $26.93, $23.14
03/31/2020, $26.5, 655857, $24.73, $27.216, $24.68
03/30/2020, $24.87, 456058, $25.15, $25.41, $24.64
03/27/2020, $24.96, 461308, $25.17, $26.13, $24.4
03/26/2020, $25.63, 670841, $24.81, $26.45, $24.31
03/25/2020, $24.49, 409842, $25.1, $26.34, $24.26
03/24/2020, $25.2, 422811, $26.6, $27.31, $24.7
03/23/2020, $25.16, 278444, $26.22, $27.1, $24.76
03/20/2020, $25.72, 599246, $28.17, $28.3716, $25.43
03/19/2020, $27.94, 601179, $29.14, $32.4407, $27.73
03/18/2020, $29.27, 581785, $27.93, $30.75, $27.53
03/17/2020, $29.67, 552086, $24.6, $29.8, $23.81
03/16/2020, $25.11, 451095, $27.8, $27.8, $24.91
03/13/2020, $29.22, 690110, $27.75, $29.272, $25.36
03/12/2020, $26.3, 450877, $27.29, $28.51, $26.29
03/11/2020, $29.21, 313491, $29.39, $30.2, $28.71
03/10/2020, $30.15, 430776, $29.1, $30.16, $28.06
03/09/2020, $28.21, 312680, $28.83, $29.865, $27.98
03/06/2020, $31.01, 248335, $30.32, $31.49, $30.32
03/05/2020, $31.3, 439678, $32.66, $33.5, $30.95
03/04/2020, $33.295, 1049752, $34.99, $35.23, $33.19
03/03/2020, $34.32, 216243, $35.04, $35.63, $33.56
03/02/2020, $35.14, 437685, $35.01, $35.17, $33.31
02/28/2020, $34.8, 1004821, $34.87, $36.49, $33
02/27/2020, $33.205, 847356, $33.91, $34.18, $32.86
02/26/2020, $34.8, 327535, $34.48, $35.61, $34.3
02/25/2020, $34.34, 479630, $36, $36.12, $34.085
02/24/2020, $35.87, 621418, $34.95, $36.08, $34.81
02/21/2020, $36.32, 413503, $37.78, $37.78, $36
02/20/2020, $37.79, 319896, $38.32, $38.655, $37.76
02/19/2020, $38.3, 564492, $38.1, $38.41, $37.74
02/18/2020, $38.06, 256837, $38.29, $38.58, $37.99
02/14/2020, $38.18, 412088, $38.97, $39.11, $37.875
02/13/2020, $38.87, 205938, $37.93, $39.24, $37.85
02/12/2020, $38.08, 138712, $37.87, $38.31, $37.465
02/11/2020, $37.63, 161536, $38.62, $38.86, $37.605
02/10/2020, $38.31, 133030, $38.97, $39, $38.23
02/07/2020, $38.97, 178308, $39.18, $39.47, $38.85
02/06/2020, $39.35, 199432, $39.24, $39.44, $38.65
02/05/2020, $38.75, 321040, $39.39, $39.39, $38.72
02/04/2020, $38.85, 357981, $39, $39.16, $38.42
02/03/2020, $38.49, 142641, $37.37, $38.57, $37.02
01/31/2020, $36.95, 308654, $38.04, $38.24, $36.84
01/30/2020, $38.04, 278848, $37, $38.06, $36.79
01/29/2020, $37.26, 114290, $38.03, $38.09, $37.165
01/28/2020, $37.67, 326127, $37.1, $38.445, $36.91
01/27/2020, $36.72, 543701, $35.55, $36.89, $35.455
01/24/2020, $36.38, 393370, $36.25, $36.74, $35.93
01/23/2020, $36.1, 740900, $37.91, $39.18, $35.905
01/22/2020, $39.35, 229144, $39.51, $39.665, $39.23
01/21/2020, $39.31, 739562, $39.16, $39.64, $38.96
01/17/2020, $39.1, 398567, $39.52, $39.645, $38.92
01/16/2020, $39.19, 200823, $39.53, $39.66, $39.05
01/15/2020, $39.41, 387133, $38.98, $39.74, $38.98
01/14/2020, $38.94, 168167, $38.46, $39.085, $37.97
01/13/2020, $38.53, 179934, $37.86, $38.53, $37.66
01/10/2020, $37.59, 320260, $37.78, $37.845, $37.21
01/09/2020, $37.66, 200412, $38, $38, $37.38
01/08/2020, $37.62, 215564, $37.16, $37.8, $37.035
01/07/2020, $37.06, 226141, $37.19, $37.34, $36.87
01/06/2020, $37.17, 274844, $36.48, $37.26, $36.48
01/03/2020, $36.81, 120382, $36.13, $36.86, $36.13
01/02/2020, $36.86, 220424, $36.18, $37.07, $35.97
12/31/2019, $35.91, 284401, $36.17, $36.455, $35.71
12/30/2019, $36.13, 250338, $36.45, $36.5, $35.68
12/27/2019, $36.64, 291881, $36.99, $37.33, $36.1737
12/26/2019, $36.89, 123259, $36.47, $36.93, $36.34
12/24/2019, $36.28, 84319, $36.31, $36.41, $36.09
12/23/2019, $36.475, 264140, $36.26, $36.71, $36.12
12/20/2019, $36.36, 480677, $35.09, $36.54, $35.035
12/19/2019, $34.95, 282776, $34.99, $35.23, $34.32
12/18/2019, $34.82, 485974, $34.33, $35.18, $34.02
