Date, Close/Last, Volume, Open, High, Low
04/06/2020, $23.45, 1212866, $22.71, $23.8, $22.64
04/03/2020, $21.75, 798258, $21.8, $22.3, $21.01
04/02/2020, $22.21, 1068691, $22.25, $22.83, $21.46
04/01/2020, $22.46, 925350, $23.36, $23.36, $21.99
03/31/2020, $24.15, 1471793, $23.5, $24.41, $23.2
03/30/2020, $23.61, 925304, $23.4, $23.95, $22.72
03/27/2020, $23.17, 688735, $24.1, $24.51, $23
03/26/2020, $25.02, 1044770, $24.19, $25.74, $23.95
03/25/2020, $23.96, 1839397, $22.64, $25.58, $21.5001
03/24/2020, $22.65, 1693332, $22.6, $23.06, $21.55
03/23/2020, $21.5, 1787664, $22.41, $22.41, $20.57
03/20/2020, $22.09, 1769487, $23.98, $24.5605, $21.81
03/19/2020, $23.87, 1452096, $21.19, $24.58, $20.03
03/18/2020, $21.19, 1550874, $23.98, $25.26, $20.27
03/17/2020, $25.43, 1553216, $23.19, $25.88, $22.18
03/16/2020, $22.84, 1336281, $24.1, $25.27, $22.11
03/13/2020, $26.72, 1284649, $26.46, $26.76, $24.53
03/12/2020, $25.345, 1298952, $24.36, $25.7, $22.72
03/11/2020, $26.14, 956489, $27.44, $27.9, $25.62
03/10/2020, $28.13, 1472272, $30.16, $30.5, $27.55
03/09/2020, $28.94, 1443829, $27.2, $30.15, $26.78
03/06/2020, $29.79, 1305956, $28.25, $29.93, $28.25
03/05/2020, $29.41, 1298086, $29.05, $30, $28.73
03/04/2020, $30.02, 1060321, $29.14, $30.08, $28.45
03/03/2020, $28.71, 1256402, $29.16, $29.95, $28.27
03/02/2020, $29.24, 978141, $28.11, $29.29, $27.31
02/28/2020, $27.87, 1577911, $27.51, $28.32, $27.065
02/27/2020, $28.21, 978357, $27.89, $29.19, $26
02/26/2020, $29.8, 530759, $31, $31.41, $29.72
02/25/2020, $30.84, 617947, $32.33, $32.34, $30.805
02/24/2020, $32.32, 408827, $31.62, $32.6, $31.42
02/21/2020, $33.05, 473823, $33.53, $33.535, $32.635
02/20/2020, $33.7, 510965, $34.03, $34.03, $33.15
02/19/2020, $34.03, 713711, $33.4, $34.42, $33.26
02/18/2020, $33.24, 1047853, $35.9, $35.9, $32.805
02/14/2020, $35.95, 304985, $35.77, $36.04, $35.538
02/13/2020, $35.67, 383288, $35.36, $35.82, $35.36
02/12/2020, $35.54, 657723, $35.71, $35.79, $35.07
02/11/2020, $35.355, 374314, $35.41, $35.74, $35.1
02/10/2020, $35.21, 266394, $34.39, $35.25, $34.34
02/07/2020, $34.575, 301879, $34.98, $35.0607, $34.37
02/06/2020, $35.135, 386561, $35.83, $35.86, $35.06
02/05/2020, $35.57, 567802, $35.86, $36.24, $35.37
02/04/2020, $35.54, 413162, $35.25, $35.9, $35.14
02/03/2020, $34.75, 351527, $34.7, $35.06, $34.38
01/31/2020, $34.45, 516045, $35.13, $35.28, $34.3475
01/30/2020, $35.27, 329301, $34.61, $35.29, $34.21
01/29/2020, $34.8, 524429, $35.53, $35.86, $34.73
01/28/2020, $35.45, 259446, $35.58, $35.91, $35.33
01/27/2020, $35.39, 693302, $35.08, $35.86, $34.96
01/24/2020, $35.85, 1454186, $36.55, $36.73, $35.66
01/23/2020, $36.6, 483660, $36.7, $36.94, $36.43
01/22/2020, $36.76, 679817, $37.12, $37.58, $36.665
01/21/2020, $36.95, 645907, $37.23, $37.68, $36.89
01/17/2020, $37.3, 931390, $38.3, $38.35, $37.2
01/16/2020, $37.9, 890232, $38.27, $38.63, $37.84
01/15/2020, $37.93, 1128726, $37.08, $38.36, $37.05
01/14/2020, $37.075, 1411027, $35.6, $37.39, $34.43
01/13/2020, $39.055, 543336, $38.48, $39.14, $38.0358
01/10/2020, $38.51, 448381, $39.11, $39.3599, $38.28
01/09/2020, $38.93, 467820, $38.98, $39.37, $38.82
01/08/2020, $38.73, 436197, $38.54, $38.99, $38.47
01/07/2020, $38.56, 459605, $38.32, $38.83, $38.19
01/06/2020, $38.44, 489772, $37.76, $38.5, $37.57
01/03/2020, $38.26, 436853, $37.58, $38.4, $37.58
01/02/2020, $38.2, 357289, $38.08, $38.4436, $37.74
12/31/2019, $37.885, 627179, $37.58, $38.12, $37.5
12/30/2019, $37.58, 829053, $37.82, $38.04, $37.28
12/27/2019, $37.72, 515144, $37.9, $37.97, $37.61
12/26/2019, $37.805, 186205, $37.4, $37.87, $37.35
12/24/2019, $37.4, 180861, $37.65, $37.65, $37.29
12/23/2019, $37.685, 336922, $37.85, $37.94, $37.34
12/20/2019, $37.85, 1246667, $37.61, $38.09, $37.59
12/19/2019, $37.54, 662768, $37, $37.57, $36.865
12/18/2019, $36.97, 570456, $36.67, $37.04, $36.52
