Date, Close/Last, Volume, Open, High, Low
03/06/2020, $8.79, 800669, $8.75, $8.94, $8.535
03/05/2020, $9.04, 558323, $9.19, $9.25, $8.86
03/04/2020, $9.38, 540470, $9.61, $9.61, $9.13
03/03/2020, $9.4, 703642, $9.03, $9.47, $8.85
03/02/2020, $9.03, 934741, $8.95, $9.28, $8.65
02/28/2020, $8.93, 1483443, $8.95, $9.73, $8.54
02/27/2020, $9.56, 1027458, $9.9, $10.02, $9.37
02/26/2020, $10.18, 713361, $10.27, $10.47, $10.02
02/25/2020, $10.195, 664459, $10.72, $10.825, $10.1
02/24/2020, $10.585, 725646, $10.54, $10.75, $10.42
02/21/2020, $11.28, 1419709, $11.7, $11.7, $10.8737
02/20/2020, $11.82, 827500, $12.02, $12.299, $11.5874
02/19/2020, $12.08, 978650, $11.78, $12.2, $11.45
02/18/2020, $11.75, 653363, $11.77, $12.1, $11.58
02/14/2020, $11.9, 1006441, $12.7, $12.73, $11.81
02/13/2020, $12.75, 1002309, $12.2, $12.89, $12.06
02/12/2020, $12.46, 995485, $11.6, $12.48, $11.5
02/11/2020, $11.51, 649233, $11.4, $11.66, $11.11
02/10/2020, $11.3, 566629, $11.21, $11.5198, $11.01
02/07/2020, $11.27, 594864, $11.6, $11.6, $11.24
02/06/2020, $11.58, 668235, $12.11, $12.14, $11.58
02/05/2020, $12.13, 663795, $12.41, $12.5008, $11.81
02/04/2020, $12.4, 953947, $11.86, $12.41, $11.64
02/03/2020, $11.62, 785553, $11.43, $11.96, $11.155
01/31/2020, $11.3, 731549, $11.55, $11.69, $11.21
01/30/2020, $11.65, 984339, $11.74, $11.88, $11.2
01/29/2020, $11.93, 1141963, $12.89, $12.985, $11.9
01/28/2020, $12.94, 602639, $13.35, $13.38, $12.91
01/27/2020, $13.26, 585743, $13.47, $13.56, $13.07
01/24/2020, $13.96, 649615, $14.33, $14.8, $13.8
01/23/2020, $14.23, 518434, $14.22, $14.5739, $13.9112
01/22/2020, $14.25, 792226, $13.75, $14.42, $13.4699
01/21/2020, $13.7, 1156804, $14.06, $14.1, $13.5
01/17/2020, $14.12, 988376, $14.58, $14.89, $13.61
01/16/2020, $14.345, 2333638, $15.91, $15.98, $14.03
01/15/2020, $15.6, 2103983, $13.92, $15.68, $13.9
01/14/2020, $13.86, 779912, $13.81, $13.88, $13.4
01/13/2020, $13.54, 696468, $13, $13.58, $12.86
01/10/2020, $12.93, 855756, $13.1, $13.25, $12.59
01/09/2020, $13.06, 1647081, $12.89, $13.8798, $12.86
01/08/2020, $12.7, 520560, $12.41, $12.82, $12.37
01/07/2020, $12.43, 333226, $12.2, $12.465, $12.055
01/06/2020, $12.15, 361748, $12, $12.2, $11.86
01/03/2020, $12.12, 498364, $12.25, $12.3251, $12.01
01/02/2020, $12.5, 885021, $12.13, $12.53, $11.8
12/31/2019, $11.88, 560086, $11.56, $12.06, $11.5
12/30/2019, $11.61, 484651, $11.5, $11.83, $11.2135
12/27/2019, $11.52, 931619, $11.67, $12, $11.4248
12/26/2019, $11.61, 579780, $11.11, $11.75, $11.04
12/24/2019, $11.12, 165116, $11.12, $11.18, $10.9
12/23/2019, $11.15, 467675, $11.17, $11.23, $10.91
12/20/2019, $11.12, 609747, $11.3, $11.31, $11.085
12/19/2019, $11.3, 289886, $11.15, $11.4, $11.03
12/18/2019, $11.18, 471471, $11.27, $11.34, $10.94
