Date, Close/Last, Volume, Open, High, Low
4/2/2020,$0.72 ,1585374,$0.68 ,$0.74 ,$0.65 
4/1/2020,$0.70 ,670555,$0.68 ,$0.70 ,$0.61 
3/31/2020,$0.71 ,770341,$0.71 ,$0.72 ,$0.67 
3/30/2020,$0.72 ,2033878,$0.73 ,$0.74 ,$0.66 
3/27/2020,$0.77 ,3350494,$0.67 ,$0.78 ,$0.65 
3/26/2020,$0.68 ,1308191,$0.66 ,$0.70 ,$0.65 
3/25/2020,$0.67 ,1569782,$0.68 ,$0.70 ,$0.60 
3/24/2020,$0.72 ,2002282,$0.76 ,$0.76 ,$0.67 
3/23/2020,$0.77 ,1875645,$0.78 ,$0.82 ,$0.73 
3/20/2020,$0.76 ,2142206,$0.71 ,$0.78 ,$0.67 
3/19/2020,$0.71 ,3933362,$0.66 ,$0.82 ,$0.64 
3/18/2020,$0.69 ,2957516,$0.75 ,$0.84 ,$0.60 
3/17/2020,$0.71 ,3548158,$0.71 ,$0.86 ,$0.66 
3/16/2020,$0.69 ,3820640,$0.65 ,$0.77 ,$0.62 
3/13/2020,$0.82 ,4756879,$0.97 ,$1.01 ,$0.74 
3/12/2020,$1 ,6533633,$1.29 ,$1.30 ,$0.89 
3/11/2020,$1.26 ,8078343,$1.13 ,$1.32 ,$1.10 
3/10/2020,$1.17 ,8444841,$1.37 ,$1.40 ,$1.08 
3/9/2020,$1.40 ,44135800,$1.70 ,$2.24 ,$1.31 
3/6/2020,$1.18 ,11358960,$1.20 ,$1.22 ,$1.01 
3/5/2020,$1.14 ,3248983,$1.19 ,$1.24 ,$1.11 
3/4/2020,$1.20 ,4804217,$1.20 ,$1.29 ,$1.10 
3/3/2020,$1.15 ,4115577,$1.29 ,$1.29 ,$1.10 
3/2/2020,$1.37 ,7072321,$1.57 ,$1.63 ,$1.20 
2/28/2020,$1.33 ,9830778,$1.47 ,$1.58 ,$1.16 
2/27/2020,$1.28 ,16589590,$1.50 ,$1.70 ,$1 
2/26/2020,$1.77 ,15704510,$2.19 ,$2.20 ,$1.70 
2/25/2020,$2.19 ,74751350,$2.39 ,$2.50 ,$1.59 
2/24/2020,$1.33 ,81095890,$0.80 ,$1.57 ,$0.68 
2/21/2020,$0.50 ,507237,$0.53 ,$0.53 ,$0.47 
2/20/2020,$0.52 ,448533,$0.53 ,$0.54 ,$0.50 
2/19/2020,$0.52 ,382050,$0.57 ,$0.58 ,$0.52 
2/18/2020,$0.56 ,266170,$0.56 ,$0.57 ,$0.52 
2/14/2020,$0.53 ,366353,$0.55 ,$0.55 ,$0.52 
2/13/2020,$0.55 ,1696088,$0.67 ,$0.69 ,$0.54 
2/12/2020,$0.52 ,228972,$0.52 ,$0.53 ,$0.51 
2/11/2020,$0.53 ,98892,$0.53 ,$0.54 ,$0.52 
2/10/2020,$0.52 ,147299,$0.54 ,$0.54 ,$0.52 
2/7/2020,$0.54 ,286507,$0.56 ,$0.58 ,$0.50 
2/6/2020,$0.55 ,303099,$0.56 ,$0.58 ,$0.54 
2/5/2020,$0.56 ,391936,$0.57 ,$0.57 ,$0.53 
2/4/2020,$0.56 ,525351,$0.62 ,$0.63 ,$0.55 
2/3/2020,$0.60 ,662657,$0.67 ,$0.67 ,$0.58 
1/31/2020,$0.63 ,1578472,$0.56 ,$0.67 ,$0.56 
1/30/2020,$0.55 ,931897,$0.55 ,$0.56 ,$0.50 
1/29/2020,$0.54 ,1667240,$0.74 ,$0.74 ,$0.52 
1/28/2020,$0.78 ,3206908,$0.89 ,$0.98 ,$0.72 
1/27/2020,$0.82 ,1361450,$0.79 ,$0.83 ,$0.71 
1/24/2020,$0.76 ,135595,$0.71 ,$0.77 ,$0.71 
1/23/2020,$0.73 ,401075,$0.72 ,$0.84 ,$0.70 
1/22/2020,$0.71 ,179023,$0.75 ,$0.75 ,$0.66 
1/21/2020,$0.75 ,485963,$0.62 ,$0.75 ,$0.62 
1/17/2020,$0.62 ,239009,$0.64 ,$0.72 ,$0.61 
1/16/2020,$0.64 ,243276,$0.68 ,$0.72 ,$0.62 
1/15/2020,$0.68 ,977295,$0.64 ,$0.78 ,$0.63 
1/14/2020,$0.62 ,647124,$0.53 ,$0.64 ,$0.48 
1/13/2020,$0.50 ,243173,$0.50 ,$0.53 ,$0.45 
1/10/2020,$0.48 ,49306,$0.51 ,$0.53 ,$0.48 
1/9/2020,$0.50 ,36080,$0.47 ,$0.53 ,$0.47 
1/8/2020,$0.50 ,81905,$0.50 ,$0.51 ,$0.45 
1/7/2020,$0.49 ,202683,$0.52 ,$0.55 ,$0.45 
1/6/2020,$0.55 ,27131,$0.55 ,$0.56 ,$0.51 
1/3/2020,$0.54 ,103588,$0.54 ,$0.56 ,$0.51 
1/2/2020,$0.54 ,113784,$0.50 ,$0.55 ,$0.50 
12/31/2019,$0.50 ,84779,$0.47 ,$0.51 ,$0.47 
12/30/2019,$0.47 ,172797,$0.45 ,$0.49 ,$0.45 
12/27/2019,$0.45 ,169633,$0.47 ,$0.47 ,$0.45 
12/26/2019,$0.46 ,101059,$0.45 ,$0.47 ,$0.43 
12/24/2019,$0.45 ,31265,$0.43 ,$0.45 ,$0.43 
12/23/2019,$0.43 ,170887,$0.41 ,$0.44 ,$0.41 
12/20/2019,$0.41 ,105550,$0.39 ,$0.42 ,$0.39 
12/19/2019,$0.39 ,86961,$0.41 ,$0.42 ,$0.39 
12/18/2019,$0.41 ,153331,$0.42 ,$0.43 ,$0.39 
12/17/2019,$0.42 ,123887,$0.43 ,$0.44 ,$0.41 
12/16/2019,$0.45 ,154209,$0.47 ,$0.47 ,$0.41 
12/13/2019,$0.46 ,62465,$0.47 ,$0.49 ,$0.45 
12/12/2019,$0.46 ,208275,$0.53 ,$0.57 ,$0.45 
12/11/2019,$0.53 ,55228,$0.53 ,$0.57 ,$0.52 
