Date, Close/Last, Volume, Open, High, Low
02/12/2020, $3.11, 884031, $2.95, $3.19, $2.91
02/11/2020, $2.81, 68414, $3.01, $3.01, $2.8
02/10/2020, $2.95, 145414, $2.94, $3.0005, $2.93
02/07/2020, $2.91, 186115, $2.92, $3, $2.825
02/06/2020, $2.9, 322041, $2.63, $2.905, $2.63
02/05/2020, $2.65, 187924, $2.58, $2.78, $2.51
02/04/2020, $2.58, 159335, $2.32, $2.59, $2.3119
02/03/2020, $2.3, 26729, $2.3, $2.3092, $2.275
01/31/2020, $2.2602, 79633, $2.1901, $2.28, $2.19
01/30/2020, $2.19, 26627, $2.16, $2.19, $2.16
01/29/2020, $2.11, 18845, $2.176, $2.18, $2.11
01/28/2020, $2.18, 2547, $2.07, $2.18, $2.07
01/27/2020, $2.1, 5032, $2.09, $2.15, $2.09
01/24/2020, $2.11, 45357, $2.24, $2.2727, $2.11
01/23/2020, $2.24, 28752, $2.18, $2.2499, $2.156
01/22/2020, $2.18, 9221, $2.18, $2.19, $2.15
01/21/2020, $2.18, 7425, $2.11, $2.18, $2.1
01/17/2020, $2.1146, 17594, $2.19, $2.2, $2.1095
01/16/2020, $2.19, 27290, $2.06, $2.19, $2.02
01/15/2020, $2.1401, 61206, $2.02, $2.1994, $2.017
01/14/2020, $2.01, 81129, $2.22, $2.26, $1.94
01/13/2020, $2.25, 60689, $2.31, $2.315, $2.231
01/10/2020, $2.35, 20888, $2.29, $2.36, $2.2
01/09/2020, $2.28, 113203, $2.4, $2.4, $2.2
01/08/2020, $2.3899, 8117, $2.4, $2.4, $2.378
01/07/2020, $2.4, 15032, $2.4054, $2.41, $2.3662
01/06/2020, $2.385, 14962, $2.45, $2.5, $2.35
01/03/2020, $2.43, 27142, $2.5203, $2.5203, $2.35
01/02/2020, $2.4, 46649, $2.49, $2.49, $2.3652
12/31/2019, $2.46, 29798, $2.5, $2.57, $2.46
12/30/2019, $2.46, 16356, $2.36, $2.54, $2.36
12/27/2019, $2.35, 64628, $2.45, $2.58, $2.35
12/26/2019, $2.455, 71066, $2.34, $2.46, $2.34
12/24/2019, $2.3417, 58633, $2.3, $2.37, $2.28
12/23/2019, $2.28, 71426, $2.38, $2.38, $2.2428
12/20/2019, $2.38, 59377, $2.39, $2.4, $2.36
12/19/2019, $2.41, 77106, $2.46, $2.5097, $2.35
12/18/2019, $2.48, 251680, $2.46, $2.58, $2.2
