Date, Close/Last, Volume, Open, High, Low
01/30/2020, $4.66, 4326, $4.777, $4.81, $4.66
01/29/2020, $4.85, 4975, $4.82, $4.85, $4.7
01/28/2020, $4.71, 19743, $4.91, $4.9382, $4.64
01/27/2020, $4.83, 8028, $5.06, $5.07, $4.81
01/24/2020, $5.125, 15327, $5.3, $5.3, $5.1
01/23/2020, $5.3, 20599, $5.42, $5.79, $5.25
01/22/2020, $5.4, 23931, $5.24, $5.4061, $5.1205
01/21/2020, $5.12, 25989, $4.88, $5.1545, $4.88
01/17/2020, $4.65, 14108, $4.84, $4.84, $4.59
01/16/2020, $4.73, 12809, $5.06, $5.1, $4.72
01/15/2020, $5.03, 10647, $5.02, $5.03, $4.7826
01/14/2020, $5, 20100, $5.3, $5.3101, $4.99
01/13/2020, $5.35, 19021, $4.9247, $5.3749, $4.86
01/10/2020, $4.98, 23331, $5.17, $5.17, $4.89
01/09/2020, $5.15, 40424, $5.15, $5.4381, $5.15
01/08/2020, $5.04, 15657, $5.05, $5.05, $4.8967
01/07/2020, $5.02, 7834, $4.9, $5.105, $4.7037
01/06/2020, $4.95, 9897, $4.73, $4.95, $4.52
01/03/2020, $4.58, 12536, $4.85, $4.85, $4.58
01/02/2020, $4.9, 8641, $4.68, $4.9558, $4.68
12/31/2019, $4.69, 13896, $4.63, $4.825, $4.5
12/30/2019, $4.6, 20020, $4.7, $4.95, $4.51
12/27/2019, $4.745, 40892, $5, $5.0189, $4.4
12/26/2019, $4.98, 7942, $5, $5.0122, $4.95
12/24/2019, $5, 5157, $5.09, $5.1338, $4.95
12/23/2019, $5.09, 5502, $5.07, $5.1402, $5.07
12/20/2019, $5.13, 18144, $5.495, $5.495, $5
12/19/2019, $5.19, 3968, $5.13, $5.2677, $5.13
12/18/2019, $5.16, 8677, $5.31, $5.37, $5.16
