Date, Close/Last, Volume, Open, High, Low
03/31/2020, $9.45, 287240, $9.7, $9.78, $9.33
03/30/2020, $9.56, 236901, $9.76, $9.97, $9.35
03/27/2020, $9.21, 107804, $9.25, $9.49, $8.61
03/26/2020, $9.51, 246187, $8.26, $9.55, $8.26
03/25/2020, $8.24, 193022, $8.2, $8.49, $8.01
03/24/2020, $8.17, 230510, $8.13, $8.49, $7.94
03/23/2020, $7.31, 215577, $7, $7.355, $6.865
03/20/2020, $6.89, 267009, $7.41, $7.79, $6.78
03/19/2020, $7.44, 194579, $6.55, $7.74, $6.5001
03/18/2020, $6.55, 362760, $7.18, $7.27, $6.44
03/17/2020, $7.53, 281608, $7.79, $7.94, $7.49
03/16/2020, $7.72, 166483, $8.14, $8.26, $7.67
03/13/2020, $9.03, 204327, $8.72, $9.09, $8.6
03/12/2020, $8.65, 242264, $8.67, $8.83, $8.23
03/11/2020, $9.2, 237342, $9.44, $9.61, $9.09
03/10/2020, $9.62, 89632, $9.67, $9.78, $9.3001
03/09/2020, $9.51, 313456, $9.43, $9.72, $9.08
03/06/2020, $10.26, 150461, $10.05, $10.38, $9.995
03/05/2020, $10.21, 195729, $10.3, $10.545, $9.985
03/04/2020, $10.7, 160369, $10.55, $10.78, $10.3145
03/03/2020, $10.41, 186618, $10.9, $11.04, $10.33
03/02/2020, $10.81, 102258, $10.89, $11.01, $10.67
02/28/2020, $10.85, 199088, $10.85, $10.99, $10.63
02/27/2020, $10.85, 250514, $10.79, $11.17, $10.7
02/26/2020, $11.02, 179504, $10.99, $11.22, $10.8202
02/25/2020, $10.98, 226861, $11.21, $11.43, $10.95
02/24/2020, $11.2, 187986, $11.25, $11.44, $11.14
02/21/2020, $11.95, 106983, $12.15, $12.22, $11.93
02/20/2020, $12.2, 180155, $11.89, $12.24, $11.66
02/19/2020, $12.02, 203801, $12.15, $12.15, $11.71
02/18/2020, $12.13, 110779, $12.18, $12.32, $12.0202
02/14/2020, $12.31, 64658, $12.31, $12.52, $12.275
02/13/2020, $12.31, 119746, $12.29, $12.5, $12.15
02/12/2020, $12.34, 352538, $12.7, $12.7, $12.34
02/11/2020, $12.66, 205229, $12.43, $12.77, $12.31
02/10/2020, $12.42, 240758, $12.18, $12.55, $12.0528
02/07/2020, $12.46, 231887, $12.1, $12.62, $12.03
02/06/2020, $12.69, 285910, $12.8, $13.05, $12.53
02/05/2020, $12.875, 686397, $12.37, $13, $12.13
02/04/2020, $12.31, 2094413, $11.65, $12.75, $11.43
02/03/2020, $9.71, 149119, $9.72, $9.72, $9.43
01/31/2020, $9.59, 170372, $9.33, $9.63, $9.33
01/30/2020, $9.58, 92250, $9.68, $9.75, $9.57
01/29/2020, $9.68, 45394, $9.716, $9.75, $9.63
01/28/2020, $9.66, 87241, $9.6, $9.69, $9.56
01/27/2020, $9.48, 64262, $9.84, $9.84, $9.43
01/24/2020, $9.76, 113184, $9.74, $10.02, $9.67
01/23/2020, $9.65, 510442, $10.05, $10.05, $9.48
01/22/2020, $9.88, 106123, $9.72, $9.88, $9.68
01/21/2020, $9.62, 48286, $9.72, $9.9, $9.61
01/17/2020, $9.48, 173257, $9.75, $9.75, $9.39
01/16/2020, $9.62, 50662, $9.58, $9.62, $9.49
01/15/2020, $9.47, 51077, $9.5, $9.58, $9.4
01/14/2020, $9.48, 56304, $9.47, $9.6, $9.42
01/13/2020, $9.49, 77318, $9.41, $9.57, $9.41
01/10/2020, $9.22, 31112, $9.14, $9.22, $9.1
01/09/2020, $9.18, 79732, $9.28, $9.31, $9.11
01/08/2020, $9.23, 61303, $9.24, $9.34, $9.11
01/07/2020, $9.28, 134152, $9.18, $9.3, $9.18
01/06/2020, $9.13, 99443, $8.95, $9.16, $8.95
01/03/2020, $8.94, 64782, $9.04, $9.17, $8.895
01/02/2020, $9.06, 103713, $8.59, $9.06, $8.59
12/31/2019, $8.5, 57990, $8.4, $8.535, $8.3
12/30/2019, $8.45, 73906, $8.32, $8.54, $8.28
12/27/2019, $8.36, 73813, $8.39, $8.42, $8.28
12/26/2019, $8.3, 117317, $8.29, $8.35, $8.25
12/24/2019, $8.32, 196801, $8.22, $8.38, $8.15
12/23/2019, $8.25, 128928, $8.38, $8.38, $8.24
12/20/2019, $8.38, 57557, $8.43, $8.45, $8.36
12/19/2019, $8.4, 343745, $8.42, $8.46, $8.36
12/18/2019, $8.4, 129150, $8.5, $8.53, $8.39
